Episode,Score,Epsilon,Total Reward
9670,0,0.0100,-0.33
9671,7,0.0100,9.60
9672,1,0.0100,1.05
9673,1,0.0100,0.56
9674,1,0.0100,1.05
9675,0,0.0100,-0.33
9676,5,0.0100,6.27
9677,0,0.0100,-0.33
9678,0,0.0100,-0.33
9679,0,0.0100,-0.33
9680,2,0.0100,2.30
9681,1,0.0100,0.56
9682,7,0.0100,9.62
9683,1,0.0100,0.56
9684,0,0.0100,-0.33
9685,1,0.0100,0.56
9686,1,0.0100,0.56
9687,9,0.0100,11.98
9688,0,0.0100,-0.33
9689,1,0.0100,0.56
9690,0,0.0100,-0.33
9691,2,0.0100,2.33
9692,3,0.0100,3.89
9693,4,0.0100,5.16
9694,4,0.0100,5.01
9695,0,0.0100,-0.70
9696,8,0.0100,10.87
9697,3,0.0100,3.90
9698,5,0.0100,6.27
9699,8,0.0100,10.98
9700,1,0.0100,0.56
9701,1,0.0100,1.03
9702,7,0.0100,9.13
9703,4,0.0100,5.15
9704,2,0.0100,2.38
9705,0,0.0100,-0.33
9706,0,0.0100,-0.33
9707,3,0.0100,3.41
9708,4,0.0100,5.01
9709,4,0.0100,5.01
9710,3,0.0100,3.41
9711,3,0.0100,3.41
9712,0,0.0100,-0.70
9713,3,0.0100,3.41
9714,4,0.0100,5.03
9715,0,0.0100,-0.70
9716,1,0.0100,0.56
9717,4,0.0100,5.01
9718,2,0.0100,2.15
9719,8,0.0100,10.72
9720,2,0.0100,2.19
9721,0,0.0100,-0.70
9722,2,0.0100,2.15
9723,1,0.0100,0.56
9724,0,0.0100,-0.70
9725,14,0.0100,19.29
9726,1,0.0100,0.63
9727,1,0.0100,0.56
9728,6,0.0100,7.87
9729,0,0.0100,-0.65
9730,4,0.0100,5.11
9731,0,0.0100,-0.64
9732,0,0.0100,-0.64
9733,2,0.0100,2.17
9734,0,0.0100,-0.70
9735,2,0.0100,2.15
9736,2,0.0100,2.15
9737,0,0.0100,-0.70
9738,9,0.0100,11.98
9739,2,0.0100,2.25
9740,0,0.0100,-0.70
9741,1,0.0100,0.56
9742,8,0.0100,10.79
9743,4,0.0100,5.01
9744,2,0.0100,2.15
9745,1,0.0100,0.60
9746,0,0.0100,-0.69
9747,0,0.0100,-0.63
9748,7,0.0100,9.13
9749,0,0.0100,-0.61
9750,2,0.0100,1.96
9751,2,0.0100,1.87
9752,2,0.0100,1.85
9753,1,0.0100,0.65
9754,0,0.0100,-0.79
9755,4,0.0100,4.75
9756,3,0.0100,3.43
9757,4,0.0100,5.06
9758,1,0.0100,0.56
9759,0,0.0100,-0.69
9760,1,0.0100,0.56
9761,18,0.0100,22.21
9762,1,0.0100,0.56
9763,0,0.0100,-0.70
9764,2,0.0100,2.24
9765,10,0.0100,10.77
9766,2,0.0100,2.17
9767,7,0.0100,7.90
9768,3,0.0100,3.49
9769,2,0.0100,2.18
9770,0,0.0100,-0.70
9771,33,0.0100,36.45
9772,44,0.0100,52.00
9773,1,0.0100,0.56
9774,1,0.0100,0.57
9775,0,0.0100,-0.69
9776,0,0.0100,-0.70
9777,10,0.0100,10.73
9778,0,0.0100,-0.70
9779,7,0.0100,9.15
9780,7,0.0100,5.01
9781,2,0.0100,2.15
9782,2,0.0100,2.16
9783,0,0.0100,-0.65
9784,0,0.0100,-0.70
9785,7,0.0100,5.04
9786,5,0.0100,5.07
9787,10,0.0100,9.16
9788,4,0.0100,5.08
9789,13,0.0100,16.44
9790,0,0.0100,-0.70
9791,1,0.0100,0.56
9792,0,0.0100,-0.66
9793,0,0.0100,-0.70
9794,1,0.0100,0.56
9795,0,0.0100,-0.60
9796,0,0.0100,-0.63
9797,1,0.0100,0.56
9798,12,0.0100,12.06
9799,7,0.0100,6.27
9800,4,0.0100,5.01
9801,12,0.0100,16.41
9802,2,0.0100,2.13
9803,3,0.0100,3.44
9804,2,0.0100,2.17
9805,8,0.0100,10.76
9806,0,0.0100,-0.81
9807,0,0.0100,-0.65
9808,0,0.0100,-0.72
9809,0,0.0100,-0.66
9810,0,0.0100,-0.81
9811,0,0.0100,-0.65
9812,0,0.0100,-0.63
9813,0,0.0100,-0.70
9814,0,0.0100,-0.81
9815,0,0.0100,-0.62
9816,0,0.0100,-0.64
9817,0,0.0100,-0.63
9818,0,0.0100,-0.65
9819,0,0.0100,-0.65
9820,0,0.0100,-0.64
9821,0,0.0100,-0.64
9822,1,0.0100,0.64
9823,4,0.0100,4.86
9824,4,0.0100,5.00
9825,0,0.0100,-0.62
9826,1,0.0100,0.66
9827,1,0.0100,0.62
9828,0,0.0100,-0.62
9829,0,0.0100,-0.65
9830,0,0.0100,-0.63
9831,0,0.0100,-0.70
9832,0,0.0100,-0.70
9833,0,0.0100,-0.60
9834,0,0.0100,-0.60
9835,0,0.0100,-0.63
9836,0,0.0100,-0.70
9837,0,0.0100,-0.71
9838,2,0.0100,2.03
9839,0,0.0100,-0.71
9840,0,0.0100,-0.60
9841,0,0.0100,-0.63
9842,7,0.0100,9.13
9843,4,0.0100,2.25
9844,9,0.0100,10.74
9845,4,0.0100,5.04
9846,0,0.0100,-0.70
9847,0,0.0100,-0.62
9848,7,0.0100,7.95
9849,3,0.0100,3.41
9850,14,0.0100,13.58
9851,16,0.0100,20.63
9852,10,0.0100,10.72
9853,4,0.0100,5.04
9854,7,0.0100,7.87
9855,8,0.0100,7.87
9856,4,0.0100,5.08
9857,25,0.0100,27.85
9858,21,0.0100,25.01
9859,2,0.0100,2.16
9860,1,0.0100,0.64
9861,0,0.0100,-0.64
9862,26,0.0100,29.16
9863,12,0.0100,12.02
9864,21,0.0100,25.03
9865,11,0.0100,12.01
9866,10,0.0100,11.98
9867,17,0.0100,17.69
9868,0,0.0100,-0.69
9869,3,0.0100,3.44
9870,3,0.0100,3.41
9871,1,0.0100,0.56
9872,3,0.0100,3.41
9873,1,0.0100,0.56
9874,0,0.0100,-0.70
9875,0,0.0100,-0.70
9876,0,0.0100,-0.70
9877,0,0.0100,-0.70
9878,3,0.0100,3.41
9879,0,0.0100,-0.70
9880,1,0.0100,0.57
9881,1,0.0100,0.56
9882,0,0.0100,-0.69
9883,1,0.0100,0.56
9884,0,0.0100,-0.70
9885,6,0.0100,7.87
9886,0,0.0100,-0.69
9887,0,0.0100,-0.70
9888,4,0.0100,5.05
9889,2,0.0100,2.15
9890,0,0.0100,-0.70
9891,0,0.0100,-0.70
9892,3,0.0100,3.41
9893,6,0.0100,7.87
9894,1,0.0100,0.56
9895,2,0.0100,2.16
9896,1,0.0100,0.56
9897,1,0.0100,0.56
9898,0,0.0100,-0.70
9899,2,0.0100,2.16
9900,2,0.0100,2.15
9901,2,0.0100,2.15
9902,0,0.0100,-0.70
9903,4,0.0100,5.01
9904,0,0.0100,-0.70
9905,2,0.0100,2.15
9906,1,0.0100,0.56
9907,2,0.0100,2.15
9908,0,0.0100,-0.70
9909,2,0.0100,2.15
9910,1,0.0100,0.56
9911,2,0.0100,2.23
9912,0,0.0100,-0.70
9913,1,0.0100,0.56
9914,1,0.0100,0.56
9915,4,0.0100,5.01
9916,3,0.0100,3.41
9917,0,0.0100,-0.70
9918,7,0.0100,9.13
9919,0,0.0100,-0.70
9920,6,0.0100,7.91
9921,11,0.0100,14.84
9922,0,0.0100,-0.61
9923,1,0.0100,0.56
9924,1,0.0100,0.56
9925,0,0.0100,-0.70
9926,6,0.0100,7.87
9927,4,0.0100,5.01
9928,0,0.0100,-0.61
9929,1,0.0100,0.57
9930,3,0.0100,3.41
9931,0,0.0100,-0.70
9932,5,0.0100,6.27
9933,1,0.0100,0.56
9934,3,0.0100,3.41
9935,1,0.0100,0.56
9936,0,0.0100,-0.70
9937,1,0.0100,0.60
9938,3,0.0100,3.49
9939,0,0.0100,-0.70
9940,0,0.0100,-0.70
9941,0,0.0100,-0.68
9942,0,0.0100,-0.65
9943,0,0.0100,-0.59
9944,1,0.0100,0.56
9945,0,0.0100,-0.62
9946,0,0.0100,-0.59
9947,1,0.0100,0.56
9948,3,0.0100,3.41
9949,5,0.0100,6.27
9950,0,0.0100,-0.70
9951,1,0.0100,0.56
9952,1,0.0100,0.56
9953,1,0.0100,0.56
9954,3,0.0100,3.41
9955,1,0.0100,0.56
9956,0,0.0100,-0.70
9957,2,0.0100,2.15
9958,0,0.0100,-0.70
9959,1,0.0100,0.56
9960,0,0.0100,-0.70
9961,0,0.0100,-0.70
9962,0,0.0100,-0.70
9963,0,0.0100,-0.70
9964,8,0.0100,10.72
9965,1,0.0100,0.56
9966,2,0.0100,2.18
9967,0,0.0100,-0.70
9968,2,0.0100,2.15
9969,1,0.0100,0.56
9970,2,0.0100,2.15
9971,0,0.0100,-0.70
9972,9,0.0100,12.01
9973,2,0.0100,2.15
9974,4,0.0100,5.01
9975,3,0.0100,3.41
9976,0,0.0100,-0.70
9977,5,0.0100,6.28
9978,3,0.0100,3.41
9979,1,0.0100,0.56
9980,0,0.0100,-0.60
9981,3,0.0100,3.47
9982,0,0.0100,-0.70
9983,2,0.0100,2.15
9984,6,0.0100,7.87
9985,0,0.0100,-0.70
9986,8,0.0100,10.72
9987,0,0.0100,-0.70
9988,0,0.0100,-0.70
9989,2,0.0100,2.15
9990,5,0.0100,6.27
9991,0,0.0100,-0.70
9992,1,0.0100,0.56
9993,0,0.0100,-0.70
9994,2,0.0100,2.15
9995,2,0.0100,2.17
9996,4,0.0100,5.01
9997,0,0.0100,-0.70
9998,0,0.0100,-0.60
9999,2,0.0100,2.15
10000,0,0.0100,-0.70
1,1,0.0100,0.56
2,3,0.0100,3.41
3,7,0.0100,9.13
4,0,0.0100,-0.70
5,3,0.0100,3.42
6,1,0.0100,0.56
7,6,0.0100,7.88
8,1,0.0100,0.56
9,0,0.0100,-0.70
10,2,0.0100,2.15
11,0,0.0100,-0.70
12,0,0.0100,-0.70
13,0,0.0100,-0.70
14,2,0.0100,2.15
15,3,0.0100,3.41
16,2,0.0100,2.15
17,0,0.0100,-0.70
18,0,0.0100,-0.70
19,0,0.0100,-0.70
20,0,0.0100,-0.70
21,6,0.0100,7.87
22,2,0.0100,2.16
23,1,0.0100,0.56
24,3,0.0100,3.41
25,5,0.0100,6.27
26,0,0.0100,-0.70
27,3,0.0100,3.41
28,1,0.0100,0.56
29,2,0.0100,2.15
30,4,0.0100,5.01
31,1,0.0100,0.56
32,1,0.0100,0.56
33,0,0.0100,-0.66
34,0,0.0100,-0.70
35,2,0.0100,2.15
36,0,0.0100,-0.69
37,8,0.0100,10.72
38,0,0.0100,-0.70
39,5,0.0100,6.27
40,2,0.0100,2.15
41,5,0.0100,6.27
42,2,0.0100,2.15
43,2,0.0100,2.15
44,3,0.0100,3.41
45,0,0.0100,-0.69
46,0,0.0100,-0.70
47,2,0.0100,2.16
48,1,0.0100,0.56
49,0,0.0100,-0.70
50,2,0.0100,2.15
51,1,0.0100,0.56
52,0,0.0100,-0.70
53,0,0.0100,-0.70
54,1,0.0100,0.62
55,2,0.0100,2.15
56,2,0.0100,2.15
57,1,0.0100,0.56
58,1,0.0100,0.57
59,0,0.0100,-0.70
60,2,0.0100,2.15
61,1,0.0100,0.56
62,0,0.0100,-0.70
63,0,0.0100,-0.70
64,0,0.0100,-0.70
65,4,0.0100,5.01
66,3,0.0100,3.41
67,1,0.0100,0.56
68,4,0.0100,5.01
69,12,0.0100,16.43
70,0,0.0100,-0.70
71,13,0.0100,17.69
72,2,0.0100,2.15
73,3,0.0100,3.41
74,0,0.0100,-0.70
75,1,0.0100,0.56
1,0,0.0100,-0.70
2,2,0.0100,2.15
3,0,0.0100,-0.70
4,2,0.0100,2.15
5,4,0.0100,5.01
6,2,0.0100,2.15
7,6,0.0100,7.87
8,3,0.0100,3.41
9,9,0.0100,11.98
10,0,0.0100,-0.70
11,4,0.0100,5.01
12,0,0.0100,-0.70
13,1,0.0100,0.56
14,4,0.0100,5.01
15,12,0.0100,16.46
16,0,0.0100,-0.70
17,6,0.0100,7.87
18,1,0.0100,0.56
19,0,0.0100,-0.70
20,3,0.0100,3.41
21,3,0.0100,3.41
22,2,0.0100,2.15
23,7,0.0100,9.13
24,0,0.0100,-0.70
25,0,0.0100,-0.70
26,0,0.0100,-0.65
27,0,0.0100,-0.70
28,2,0.0100,2.15
29,1,0.0100,0.57
30,1,0.0100,0.61
31,0,0.0100,-0.68
32,0,0.0100,-0.67
33,0,0.0100,-0.21
34,2,0.0100,2.15
35,0,0.0100,-0.70
36,4,0.0100,5.01
37,2,0.0100,2.15
38,0,0.0100,-0.70
39,0,0.0100,-0.64
40,0,0.0100,-0.70
41,1,0.0100,0.56
1,0,1.0000,-0.30
2,0,0.9995,-0.30
3,0,0.9990,-0.31
4,0,0.9985,-0.32
5,0,0.9980,-0.30
6,0,0.9975,-0.32
7,0,0.9970,-0.32
8,0,0.9965,-0.31
9,0,0.9960,-0.30
10,0,0.9955,-0.29
11,0,0.9950,-0.32
12,0,0.9945,-0.29
13,0,0.9940,-0.31
14,0,0.9935,-0.31
15,0,0.9930,-0.30
16,0,0.9925,-0.30
17,0,0.9920,-0.30
18,0,0.9915,-0.32
19,0,0.9910,-0.31
20,0,0.9905,-0.26
21,0,0.9900,-0.29
22,0,0.9896,-0.28
23,0,0.9891,-0.30
24,0,0.9886,-0.32
25,0,0.9881,-0.31
26,0,0.9876,-0.30
27,0,0.9871,-0.31
28,0,0.9866,-0.30
29,0,0.9861,-0.32
30,0,0.9856,-0.31
31,0,0.9851,-0.29
32,0,0.9846,-0.32
33,0,0.9841,-0.31
34,0,0.9836,-0.32
35,0,0.9831,-0.32
36,0,0.9826,-0.32
37,0,0.9822,-0.31
38,0,0.9817,-0.30
39,0,0.9812,-0.29
40,0,0.9807,-0.32
41,0,0.9802,-0.30
42,0,0.9797,-0.30
43,0,0.9792,-0.32
44,0,0.9787,-0.29
45,0,0.9782,-0.31
46,0,0.9777,-0.32
47,0,0.9773,-0.31
48,0,0.9768,-0.31
49,0,0.9763,-0.32
50,0,0.9758,-0.32
51,0,0.9753,-0.31
52,0,0.9748,-0.32
53,0,0.9743,-0.31
54,0,0.9738,-0.32
55,0,0.9734,-0.30
56,0,0.9729,-0.30
57,0,0.9724,-0.32
58,0,0.9719,-0.31
59,0,0.9714,-0.30
60,0,0.9709,-0.30
61,0,0.9704,-0.30
62,0,0.9700,-0.32
63,0,0.9695,-0.32
64,0,0.9690,-0.32
65,0,0.9685,-0.29
66,0,0.9680,-0.22
67,0,0.9675,-0.31
68,0,0.9670,-0.31
69,0,0.9666,-0.29
70,0,0.9661,-0.31
71,0,0.9656,-0.32
72,0,0.9651,-0.31
73,0,0.9646,-0.32
74,0,0.9641,-0.29
75,0,0.9637,-0.30
76,0,0.9632,-0.31
77,0,0.9627,-0.27
78,0,0.9622,-0.28
79,0,0.9617,-0.30
80,0,0.9613,-0.31
81,0,0.9608,-0.30
82,0,0.9603,-0.32
83,0,0.9598,-0.30
84,0,0.9593,-0.29
85,0,0.9589,-0.28
86,0,0.9584,-0.30
87,0,0.9579,-0.31
88,0,0.9574,-0.30
89,0,0.9569,-0.29
90,0,0.9565,-0.28
91,0,0.9560,-0.28
92,0,0.9555,-0.31
93,0,0.9550,-0.31
94,0,0.9546,-0.32
95,0,0.9541,-0.27
96,0,0.9536,-0.31
97,0,0.9531,-0.31
98,0,0.9526,-0.28
99,0,0.9522,-0.32
100,0,0.9517,-0.29
101,0,0.9512,-0.31
102,0,0.9507,-0.30
103,0,0.9503,-0.31
104,0,0.9498,-0.32
105,0,0.9493,-0.32
106,0,0.9488,-0.30
107,0,0.9484,-0.31
108,0,0.9479,-0.30
109,0,0.9474,-0.31
110,0,0.9469,-0.30
111,0,0.9465,-0.32
112,0,0.9460,-0.31
113,0,0.9455,-0.32
114,0,0.9451,-0.32
115,0,0.9446,-0.31
116,0,0.9441,-0.30
117,0,0.9436,-0.29
118,0,0.9432,-0.31
119,0,0.9427,-0.30
120,0,0.9422,-0.30
121,0,0.9418,-0.28
122,0,0.9413,-0.31
123,0,0.9408,-0.29
124,0,0.9403,-0.31
125,0,0.9399,-0.32
126,0,0.9394,-0.31
127,0,0.9389,-0.30
128,0,0.9385,-0.30
129,0,0.9380,-0.30
130,0,0.9375,-0.31
131,0,0.9371,-0.29
132,0,0.9366,-0.31
133,0,0.9361,-0.31
134,0,0.9356,-0.30
1,0,0.0100,-0.76
2,0,0.0100,-0.31
3,0,0.0100,-0.81
4,0,0.0100,-0.91
5,0,0.0100,-0.33
6,0,0.0100,-0.33
7,0,0.0100,-0.70
8,0,0.0100,-0.70
9,0,0.0100,-0.70
10,0,0.0100,-0.70
11,0,0.0100,-0.70
12,0,0.0100,-0.70
13,0,0.0100,-0.69
14,0,0.0100,-0.61
15,0,0.0100,-0.66
16,0,0.0100,-0.33
17,0,0.0100,-0.68
18,0,0.0100,-0.70
19,2,0.0100,2.32
20,1,0.0100,0.66
21,0,0.0100,-0.68
22,0,0.0100,-0.33
23,0,0.0100,-0.70
24,0,0.0100,-0.70
25,0,0.0100,-0.33
26,0,0.0100,-0.68
27,1,0.0100,0.64
28,0,0.0100,-0.70
29,0,0.0100,-0.70
30,0,0.0100,-0.64
31,0,0.0100,-0.70
32,0,0.0100,-0.64
33,0,0.0100,-0.70
34,2,0.0100,2.23
35,0,0.0100,-0.61
36,0,0.0100,-0.62
37,1,0.0100,0.56
38,0,0.0100,-0.67
39,0,0.0100,-0.70
40,2,0.0100,2.31
41,2,0.0100,2.29
42,1,0.0100,0.56
43,0,0.0100,-0.70
44,0,0.0100,-0.70
45,0,0.0100,-0.70
46,3,0.0100,3.41
47,3,0.0100,3.51
48,1,0.0100,0.56
49,1,0.0100,0.63
50,1,0.0100,0.56
51,1,0.0100,0.57
52,2,0.0100,2.29
53,0,0.0100,-0.64
54,0,0.0100,-0.33
55,2,0.0100,2.29
56,1,0.0100,0.56
57,0,0.0100,-0.70
58,1,0.0100,0.56
59,0,0.0100,-0.70
60,2,0.0100,2.16
61,0,0.0100,-0.70
62,0,0.0100,-0.70
63,3,0.0100,3.42
64,0,0.0100,-0.70
65,0,0.0100,-0.33
66,0,0.0100,-0.61
67,2,0.0100,2.15
68,2,0.0100,2.36
69,1,0.0100,0.56
70,1,0.0100,0.56
71,2,0.0100,2.36
72,1,0.0100,0.64
73,3,0.0100,2.15
74,0,0.0100,-0.64
75,3,0.0100,3.45
76,1,0.0100,0.64
77,0,0.0100,-0.66
78,0,0.0100,-0.66
79,3,0.0100,2.54
80,3,0.0100,3.41
81,1,0.0100,0.56
82,0,0.0100,-0.59
83,1,0.0100,0.61
84,0,0.0100,-0.60
85,0,0.0100,-0.23
86,0,0.0100,-0.70
87,0,0.0100,-0.60
88,2,0.0100,0.63
89,2,0.0100,2.25
90,0,0.0100,-0.60
91,1,0.0100,0.56
92,1,0.0100,0.56
93,0,0.0100,-0.70
94,0,0.0100,-0.70
95,1,0.0100,0.60
96,3,0.0100,3.41
97,2,0.0100,2.22
98,2,0.0100,2.52
99,0,0.0100,-0.70
100,3,0.0100,2.29
101,0,0.0100,-0.67
102,1,0.0100,0.58
103,2,0.0100,2.24
104,2,0.0100,2.32
105,2,0.0100,2.35
106,0,0.0100,-0.70
107,1,0.0100,0.57
108,0,0.0100,-0.65
109,0,0.0100,-0.60
110,2,0.0100,2.62
111,1,0.0100,1.05
112,0,0.0100,-0.70
113,1,0.0100,0.60
114,1,0.0100,0.57
115,2,0.0100,2.28
116,3,0.0100,3.45
117,0,0.0100,-0.81
118,2,0.0100,1.82
119,0,0.0100,-0.81
120,8,0.0100,9.20
121,5,0.0100,6.27
122,1,0.0100,0.61
123,6,0.0100,5.20
124,2,0.0100,2.58
125,2,0.0100,2.15
126,2,0.0100,2.29
127,1,0.0100,1.04
128,7,0.0100,7.42
129,2,0.0100,2.26
130,0,0.0100,-0.63
131,0,0.0100,-0.91
132,5,0.0100,4.69
133,0,0.0100,-0.60
134,6,0.0100,6.35
135,3,0.0100,2.20
136,3,0.0100,3.41
137,0,0.0100,-0.81
138,1,0.0100,0.63
139,3,0.0100,3.42
140,2,0.0100,2.29
141,0,0.0100,-0.62
142,7,0.0100,7.87
143,26,0.0100,33.73
144,20,0.0100,23.44
145,15,0.0100,19.51
146,8,0.0100,9.13
147,50,0.0100,60.52
148,9,0.0100,10.30
149,0,0.0100,-0.65
150,2,0.0100,2.15
151,4,0.0100,2.15
152,9,0.0100,7.39
153,3,0.0100,3.43
154,2,0.0100,1.78
155,4,0.0100,3.41
156,2,0.0100,1.87
157,0,0.0100,-0.61
158,2,0.0100,0.56
159,7,0.0100,7.42
160,2,0.0100,1.76
161,1,0.0100,0.56
162,2,0.0100,1.78
163,12,0.0100,13.18
164,4,0.0100,1.75
165,3,0.0100,2.50
166,0,0.0100,-0.32
167,9,0.0100,7.46
168,12,0.0100,13.16
169,5,0.0100,4.59
170,19,0.0100,19.29
171,3,0.0100,3.41
172,4,0.0100,2.20
173,8,0.0100,10.44
174,0,0.0100,-0.70
175,2,0.0100,0.56
176,27,0.0100,27.85
177,0,0.0100,-0.63
178,0,0.0100,-0.71
179,1,0.0100,0.56
180,3,0.0100,3.42
181,1,0.0100,0.59
182,0,0.0100,-0.70
183,7,0.0100,6.28
184,0,0.0100,-0.67
185,2,0.0100,2.15
186,0,0.0100,-0.68
187,3,0.0100,3.42
188,1,0.0100,0.60
189,20,0.0100,22.14
190,0,0.0100,-0.70
191,0,0.0100,-0.70
192,0,0.0100,-0.70
193,0,0.0100,-0.64
194,6,0.0100,5.30
195,8,0.0100,9.13
196,3,0.0100,2.15
197,0,0.0100,-0.68
198,7,0.0100,7.91
199,7,0.0100,7.92
200,4,0.0100,3.42
201,0,0.0100,-0.70
202,0,0.0100,-0.70
203,1,0.0100,0.56
204,0,0.0100,-0.63
205,1,0.0100,0.56
206,9,0.0100,9.13
207,20,0.0100,22.14
208,2,0.0100,0.65
209,12,0.0100,12.03
210,0,0.0100,-0.63
211,2,0.0100,0.56
212,1,0.0100,0.60
213,0,0.0100,-0.69
214,0,0.0100,-0.66
215,10,0.0100,11.98
216,10,0.0100,10.79
217,1,0.0100,0.62
218,6,0.0100,7.87
219,8,0.0100,9.13
220,3,0.0100,3.41
221,0,0.0100,-0.68
222,8,0.0100,10.77
223,1,0.0100,0.62
224,0,0.0100,-0.23
225,0,0.0100,-0.63
226,0,0.0100,-0.62
227,0,0.0100,-0.65
228,5,0.0100,5.10
229,0,0.0100,-0.67
230,0,0.0100,-0.65
231,0,0.0100,-0.63
232,0,0.0100,-0.70
233,0,0.0100,-0.81
234,0,0.0100,-0.70
235,0,0.0100,-0.70
236,0,0.0100,-0.70
237,2,0.0100,0.56
238,2,0.0100,0.56
239,3,0.0100,3.49
240,5,0.0100,6.36
241,3,0.0100,1.88
242,4,0.0100,3.41
243,3,0.0100,2.15
244,2,0.0100,0.56
245,16,0.0100,17.71
246,8,0.0100,9.13
247,0,0.0100,-0.91
248,0,0.0100,-0.70
249,0,0.0100,-0.63
250,8,0.0100,10.72
251,0,0.0100,-0.91
252,0,0.0100,-0.70
253,3,0.0100,3.50
254,10,0.0100,11.04
255,0,0.0100,-0.33
256,5,0.0100,5.01
257,4,0.0100,3.45
258,11,0.0100,9.13
259,12,0.0100,14.84
260,2,0.0100,2.16
261,0,0.0100,-0.70
262,8,0.0100,7.94
263,0,0.0100,-0.69
264,2,0.0100,2.15
265,3,0.0100,3.41
266,0,0.0100,-0.33
267,0,0.0100,-0.67
268,5,0.0100,5.03
269,8,0.0100,7.94
270,4,0.0100,3.41
271,0,0.0100,-0.70
272,0,0.0100,-0.70
273,6,0.0100,8.31
274,13,0.0100,17.72
275,7,0.0100,7.88
276,18,0.0100,19.29
277,4,0.0100,5.48
278,1,0.0100,0.60
279,4,0.0100,5.01
280,2,0.0100,2.15
281,0,0.0100,-0.91
282,0,0.0100,-0.91
283,0,0.0100,-0.91
284,3,0.0100,1.81
285,8,0.0100,8.12
286,2,0.0100,2.38
287,8,0.0100,10.93
288,2,0.0100,2.38
289,1,0.0100,1.03
290,6,0.0100,8.29
291,0,0.0100,-0.24
292,7,0.0100,7.52
293,0,0.0100,-0.70
294,7,0.0100,7.45
295,0,0.0100,-0.70
296,0,0.0100,-0.91
297,0,0.0100,-0.91
298,0,0.0100,-0.91
299,0,0.0100,-0.70
300,2,0.0100,1.82
301,0,0.0100,-0.70
302,0,0.0100,-0.70
303,0,0.0100,-0.70
304,1,0.0100,0.56
305,0,0.0100,-0.81
306,0,0.0100,-0.91
307,8,0.0100,7.47
308,3,0.0100,2.16
309,1,0.0100,0.56
310,11,0.0100,11.98
311,1,0.0100,0.56
312,6,0.0100,6.32
313,24,0.0100,27.85
314,0,0.0100,-0.70
315,8,0.0100,7.93
316,7,0.0100,7.49
317,3,0.0100,3.41
318,1,0.0100,0.61
319,2,0.0100,2.15
320,3,0.0100,2.54
321,4,0.0100,4.71
322,3,0.0100,3.42
323,2,0.0100,2.15
324,12,0.0100,16.44
325,2,0.0100,2.15
326,6,0.0100,7.87
327,11,0.0100,11.99
328,2,0.0100,1.84
329,5,0.0100,6.27
330,16,0.0100,22.59
331,0,0.0100,-0.25
332,12,0.0100,12.04
333,4,0.0100,5.07
334,3,0.0100,2.15
335,1,0.0100,0.56
336,0,0.0100,-0.70
337,6,0.0100,7.87
338,1,0.0100,0.56
339,4,0.0100,4.67
340,12,0.0100,13.23
341,5,0.0100,5.19
342,2,0.0100,2.56
343,4,0.0100,5.01
344,6,0.0100,6.27
345,0,0.0100,-0.70
346,0,0.0100,-0.70
347,7,0.0100,6.29
348,7,0.0100,9.17
349,0,0.0100,-0.70
350,15,0.0100,19.03
351,0,0.0100,-0.81
352,2,0.0100,1.76
353,2,0.0100,1.86
354,1,0.0100,0.56
355,4,0.0100,3.39
356,2,0.0100,1.92
357,6,0.0100,8.35
358,0,0.0100,-0.23
359,23,0.0100,28.03
360,10,0.0100,13.29
361,1,0.0100,0.65
362,12,0.0100,14.84
363,1,0.0100,0.62
364,12,0.0100,14.89
365,24,0.0100,27.92
366,2,0.0100,2.32
367,2,0.0100,2.15
368,6,0.0100,6.27
369,6,0.0100,7.87
370,2,0.0100,2.20
371,16,0.0100,16.52
372,8,0.0100,9.13
373,1,0.0100,0.59
374,7,0.0100,9.18
375,1,0.0100,0.65
376,7,0.0100,7.42
377,2,0.0100,2.15
378,1,0.0100,0.66
379,1,0.0100,0.59
380,3,0.0100,3.47
381,4,0.0100,3.44
382,6,0.0100,5.05
383,0,0.0100,-0.67
384,3,0.0100,3.41
385,0,0.0100,-0.70
386,11,0.0100,12.05
387,3,0.0100,3.41
388,11,0.0100,13.58
389,9,0.0100,9.13
390,16,0.0100,17.74
391,5,0.0100,4.92
392,14,0.0100,14.84
393,0,0.0100,-0.81
394,3,0.0100,2.15
395,12,0.0100,13.58
396,7,0.0100,7.91
397,2,0.0100,2.18
398,15,0.0100,14.89
399,0,0.0100,-0.71
400,4,0.0100,5.10
401,1,0.0100,0.56
402,0,0.0100,-0.69
403,0,0.0100,-0.68
404,0,0.0100,-0.68
405,14,0.0100,14.85
406,1,0.0100,0.57
407,14,0.0100,14.85
408,1,0.0100,0.56
409,8,0.0100,10.35
410,54,0.0100,59.26
411,3,0.0100,2.15
412,46,0.0100,54.83
413,5,0.0100,5.02
414,8,0.0100,9.14
415,5,0.0100,6.27
416,5,0.0100,6.35
417,16,0.0100,17.72
418,6,0.0100,7.87
419,1,0.0100,0.56
420,0,0.0100,-0.70
421,18,0.0100,17.72
422,9,0.0100,12.02
423,10,0.0100,12.00
424,2,0.0100,2.19
425,31,0.0100,34.85
426,1,0.0100,0.56
427,11,0.0100,10.72
428,4,0.0100,3.45
429,7,0.0100,9.13
430,1,0.0100,0.58
431,2,0.0100,2.15
432,0,0.0100,-0.70
433,1,0.0100,0.57
434,21,0.0100,20.64
